kommune,år,tilflytning,fraflytning,net_migration,population,migration_rate,migration_per_1000
Helsingør,2019,3149.0,3050.0,99.0,62695,0.001579073291331047,1.579073291331047
Helsingør,2020,3504.0,3130.0,374.0,63000,0.005936507936507937,5.936507936507937
Helsingør,2021,3409.0,3417.0,-8.0,62875,-0.0001272365805168986,-0.1272365805168986
Helsingør,2022,3223.0,2807.0,416.0,63399,0.006561617691130775,6.561617691130775
Helsingør,2023,3357.0,2802.0,555.0,63838,0.008693881387261506,8.693881387261506
Helsingør,2024,3129.0,2941.0,188.0,63953,0.0029396588119400186,2.9396588119400184
Helsingør,2025,3228.0,2963.0,265.0,64244,0.0041248988232364114,4.124898823236411
Herlev,1992,1779.0,1793.0,-14.0,26875,-0.0005209302325581395,-0.5209302325581395
Herlev,1993,1798.0,1700.0,98.0,26980,0.0036323202372127504,3.6323202372127503
Herlev,1994,1715.0,1706.0,9.0,27117,0.00033189512114171923,0.3318951211417192
Herlev,1995,1784.0,1801.0,-17.0,27162,-0.0006258743833296518,-0.6258743833296517
Herlev,1996,1682.0,1729.0,-47.0,27212,-0.0017271791856533882,-1.7271791856533882
Herlev,1997,1647.0,1716.0,-69.0,27285,-0.0025288620120945573,-2.5288620120945575
Herlev,1998,1629.0,1667.0,-38.0,27269,-0.001393523781583483,-1.3935237815834831
Herlev,1999,1670.0,1742.0,-72.0,27350,-0.0026325411334552104,-2.6325411334552102
Herlev,2000,1704.0,1639.0,65.0,27365,0.0023752969121140144,2.375296912114014
Herlev,2001,1737.0,1737.0,0.0,27457,0.0,0.0
Herlev,2002,1483.0,1626.0,-143.0,27498,-0.005200378209324314,-5.200378209324314
Herlev,2003,1653.0,1669.0,-16.0,27318,-0.0005856944139395271,-0.585694413939527
Herlev,2004,1732.0,1785.0,-53.0,27272,-0.0019433851569375183,-1.9433851569375182
Herlev,2005,1715.0,1779.0,-64.0,27166,-0.0023558860340131046,-2.3558860340131047
Herlev,2006,1424.0,1650.0,-226.0,27023,-0.008363246123672428,-8.363246123672427
Herlev,2007,1519.0,1513.0,6.0,26567,0.0002258440922949524,0.2258440922949524
Herlev,2008,1597.0,1500.0,97.0,26635,0.0036418246667918154,3.6418246667918153
Herlev,2009,1620.0,1644.0,-24.0,26556,-0.0009037505648441031,-0.9037505648441031
Herlev,2010,1589.0,1485.0,104.0,26597,0.003910215437831334,3.9102154378313343
Herlev,2011,1508.0,1475.0,33.0,26608,0.0012402285027059532,1.2402285027059532
Herlev,2012,1926.0,1585.0,341.0,26958,0.012649306328362638,12.649306328362638
Herlev,2013,2187.0,1488.0,699.0,27706,0.02522919223272937,25.22919223272937
Herlev,2014,1968.0,1698.0,270.0,28148,0.009592155748188148,9.592155748188148
Herlev,2015,2002.0,1794.0,208.0,28423,0.007318017098828414,7.318017098828414
Herlev,2016,1783.0,1839.0,-56.0,28406,-0.001971414489896501,-1.971414489896501
Herlev,2017,1941.0,1860.0,81.0,28572,0.0028349433011339775,2.8349433011339773
Herlev,2018,2127.0,1899.0,228.0,28786,0.007920516917946223,7.920516917946223
Herlev,2019,2003.0,1844.0,159.0,28953,0.005491658895451249,5.491658895451248
Herlev,2020,2141.0,2169.0,-28.0,28913,-0.0009684225089060285,-0.9684225089060284
Herlev,2021,2060.0,2226.0,-166.0,28867,-0.005750510964076627,-5.750510964076627
Herlev,2022,2076.0,1982.0,94.0,29215,0.003217525243881568,3.217525243881568
Herlev,2023,2370.0,1905.0,465.0,29876,0.015564332574641853,15.564332574641853
Herlev,2024,2489.0,1811.0,678.0,30784,0.022024428274428274,22.024428274428274
Herlev,2025,2978.0,2256.0,722.0,32030,0.02254136746799875,22.54136746799875
Herning,1992,4011.0,4356.0,-345.0,80152,-0.004304321788601657,-4.304321788601657
Herning,1993,3990.0,4235.0,-245.0,80291,-0.0030514005305700516,-3.0514005305700516
Herning,1994,4260.0,4386.0,-126.0,80407,-0.0015670277463404928,-1.5670277463404927
Herning,1995,4170.0,4630.0,-460.0,80705,-0.005699770770088594,-5.699770770088595
Herning,1996,4253.0,4772.0,-519.0,81090,-0.006400295967443581,-6.400295967443581
Herning,1997,4129.0,4442.0,-313.0,80940,-0.003867062021250309,-3.867062021250309
Herning,1998,4144.0,4599.0,-455.0,81147,-0.005607108087791292,-5.607108087791292
Herning,1999,4266.0,4429.0,-163.0,81175,-0.0020080073914382508,-2.008007391438251
Herning,2000,4185.0,4378.0,-193.0,81427,-0.0023702211797069768,-2.3702211797069768
Herning,2001,4203.0,4302.0,-99.0,81703,-0.0012117058125160642,-1.2117058125160642
Herning,2002,4094.0,4242.0,-148.0,82172,-0.0018011001314316311,-1.801100131431631
Herning,2003,4300.0,4424.0,-124.0,82480,-0.0015033947623666344,-1.5033947623666344
Herning,2004,4312.0,4380.0,-68.0,82760,-0.0008216529724504591,-0.8216529724504591
Herning,2005,4375.0,4461.0,-86.0,82935,-0.001036956652800386,-1.036956652800386
Herning,2006,3746.0,3962.0,-216.0,83330,-0.002592103684147366,-2.592103684147366
Herning,2007,3659.0,3720.0,-61.0,84208,-0.0007243967319019571,-0.7243967319019571
Herning,2008,3736.0,3643.0,93.0,85217,0.0010913315418285083,1.0913315418285083
Herning,2009,3330.0,3538.0,-208.0,85548,-0.0024313835507551317,-2.4313835507551316
Herning,2010,3438.0,3722.0,-284.0,85852,-0.0033080184503564273,-3.3080184503564274
Herning,2011,3691.0,3789.0,-98.0,86348,-0.0011349423264001483,-1.1349423264001484
Herning,2012,3761.0,3989.0,-228.0,86595,-0.0026329464749696866,-2.6329464749696867
Herning,2013,3721.0,3966.0,-245.0,86842,-0.0028212155408673225,-2.8212155408673225
Herning,2014,3569.0,3967.0,-398.0,86864,-0.0045818751151224905,-4.58187511512249
Herning,2015,3960.0,3944.0,16.0,87593,0.00018266299818478645,0.18266299818478646
Herning,2016,4106.0,4073.0,33.0,88386,0.00037336229719638856,0.3733622971963886
Herning,2017,4057.0,4283.0,-226.0,88733,-0.0025469667429254056,-2.5469667429254055
Herning,2018,4010.0,4254.0,-244.0,88917,-0.002744132168201806,-2.744132168201806
Herning,2019,4323.0,4274.0,49.0,89127,0.0005497772841002165,0.5497772841002165
Herning,2020,4221.0,4322.0,-101.0,89238,-0.001131804836504628,-1.131804836504628
Herning,2021,4269.0,4521.0,-252.0,89230,-0.002824162277261011,-2.824162277261011
Herning,2022,4342.0,4331.0,11.0,89952,0.00012228744219139096,0.12228744219139095
Herning,2023,3798.0,4177.0,-379.0,89848,-0.004218235241741608,-4.218235241741608
Herning,2024,3737.0,3987.0,-250.0,90006,-0.002777592604937449,-2.777592604937449
Herning,2025,3937.0,3796.0,141.0,90546,0.0015572195348220793,1.5572195348220792
Hillerød,1992,3462.0,3020.0,442.0,38879,0.011368605159597726,11.368605159597726
Hillerød,1993,3256.0,3230.0,26.0,39468,0.0006587615283267457,0.6587615283267457
Hillerød,1994,3343.0,3436.0,-93.0,39804,-0.002336448598130841,-2.336448598130841
Hillerød,1995,3586.0,3295.0,291.0,39940,0.00728592889334001,7.28592889334001
Hillerød,1996,3294.0,3482.0,-188.0,40421,-0.004651047722718389,-4.651047722718388
Hillerød,1997,3233.0,3220.0,13.0,40483,0.0003211224464590075,0.3211224464590075
Hillerød,1998,3331.0,3088.0,243.0,40912,0.005939577630035197,5.939577630035197
Hillerød,1999,3544.0,3205.0,339.0,41405,0.00818741697862577,8.18741697862577
Hillerød,2000,3695.0,3151.0,544.0,41855,0.012997252419065823,12.997252419065823
Hillerød,2001,3489.0,3214.0,275.0,42418,0.006483096798528926,6.483096798528926
Hillerød,2002,3493.0,3330.0,163.0,42761,0.0038118846612567527,3.8118846612567525
Hillerød,2003,3486.0,3483.0,3.0,42861,6.999370056694898e-05,0.06999370056694898
Hillerød,2004,3694.0,3490.0,204.0,43066,0.004736915432127432,4.736915432127432
Hillerød,2005,4448.0,3658.0,790.0,43337,0.018229226757735886,18.229226757735887
Hillerød,2006,3146.0,2700.0,446.0,44327,0.010061587745617795,10.061587745617794
Hillerød,2007,2598.0,2693.0,-95.0,46568,-0.0020400274866861365,-2.0400274866861365
Hillerød,2008,2620.0,2459.0,161.0,47081,0.003419638495359062,3.419638495359062
Hillerød,2009,2677.0,2452.0,225.0,47473,0.00473953615739473,4.73953615739473
Hillerød,2010,2769.0,2514.0,255.0,47916,0.005321813173052843,5.321813173052843
Hillerød,2011,2856.0,2714.0,142.0,48203,0.002945874738086841,2.945874738086841
Hillerød,2012,2650.0,2710.0,-60.0,48315,-0.0012418503570319776,-1.2418503570319777
Hillerød,2013,2931.0,2787.0,144.0,48695,0.0029571824622651195,2.9571824622651195
Hillerød,2014,3053.0,2888.0,165.0,49108,0.0033599413537509165,3.3599413537509166
Hillerød,2015,3399.0,3238.0,161.0,49672,0.0032412626832018037,3.241262683201804
Hillerød,2016,3405.0,3389.0,16.0,50109,0.00031930391745993734,0.31930391745993736
Hillerød,2017,3705.0,3392.0,313.0,50650,0.006179664363277394,6.179664363277394
Hillerød,2018,3772.0,3549.0,223.0,50998,0.004372720498843092,4.372720498843092
Hillerød,2019,3634.0,3351.0,283.0,51183,0.005529179610417522,5.529179610417522
Hillerød,2020,3917.0,3667.0,250.0,51528,0.004851731097655644,4.851731097655644
Hillerød,2021,5256.0,3881.0,1375.0,53257,0.0258182023020448,25.8182023020448
Hillerød,2022,3994.0,3731.0,263.0,54159,0.0048560719363356045,4.856071936335605
Hillerød,2023,3838.0,3799.0,39.0,54422,0.000716621954356694,0.716621954356694
Hillerød,2024,3643.0,3573.0,70.0,54855,0.001276091513991432,1.276091513991432
Hillerød,2025,3834.0,3713.0,121.0,55182,0.0021927440107281358,2.192744010728136
Hjørring,1992,3131.0,3325.0,-194.0,67572,-0.002871011661634997,-2.8710116616349968
Hjørring,1993,3195.0,3365.0,-170.0,67749,-0.002509262129330322,-2.509262129330322
Hjørring,1994,3522.0,3626.0,-104.0,67847,-0.001532860701283771,-1.532860701283771
Hjørring,1995,3473.0,3555.0,-82.0,68066,-0.001204713072606,-1.204713072606
Hjørring,1996,3523.0,3576.0,-53.0,68303,-0.000775954204061315,-0.775954204061315
Hjørring,1997,3480.0,3483.0,-3.0,68459,-4.3821849574197694e-05,-0.04382184957419769
Hjørring,1998,3505.0,3621.0,-116.0,68649,-0.0016897551311745255,-1.6897551311745256
Hjørring,1999,3374.0,3662.0,-288.0,68643,-0.004195620820768323,-4.1956208207683225
Hjørring,2000,3311.0,3541.0,-230.0,68479,-0.003358693906161013,-3.3586939061610126
Hjørring,2001,3375.0,3540.0,-165.0,68369,-0.0024133744825871376,-2.4133744825871375
Hjørring,2002,3272.0,3628.0,-356.0,68325,-0.005210391511159897,-5.210391511159897
Hjørring,2003,3347.0,3550.0,-203.0,68022,-0.002984328599570727,-2.984328599570727
Hjørring,2004,3505.0,3668.0,-163.0,67898,-0.0024006598132492855,-2.4006598132492853
Hjørring,2005,3436.0,3876.0,-440.0,67816,-0.006488144390704258,-6.488144390704258
Hjørring,2006,2018.0,2455.0,-437.0,67480,-0.006475992886781269,-6.475992886781269
Hjørring,2007,2101.0,2233.0,-132.0,67121,-0.001966597637103142,-1.966597637103142
Hjørring,2008,1892.0,2076.0,-184.0,67102,-0.00274209412536139,-2.74209412536139
Hjørring,2009,1737.0,2133.0,-396.0,66803,-0.005927877490531862,-5.927877490531863
Hjørring,2010,1804.0,2168.0,-364.0,66473,-0.005475907511320386,-5.4759075113203854
Hjørring,2011,1872.0,2207.0,-335.0,66178,-0.0050621052313457645,-5.062105231345765
Hjørring,2012,1833.0,2270.0,-437.0,65767,-0.006644669819210242,-6.644669819210242
Hjørring,2013,1862.0,2319.0,-457.0,65405,-0.006987233391942512,-6.987233391942512
Hjørring,2014,2007.0,2322.0,-315.0,65295,-0.004824259131633356,-4.824259131633356
Hjørring,2015,2113.0,2441.0,-328.0,65411,-0.005014447111342129,-5.014447111342129
Hjørring,2016,2137.0,2395.0,-258.0,65307,-0.003950571914189903,-3.9505719141899034
Hjørring,2017,2138.0,2480.0,-342.0,65257,-0.0052408170770951775,-5.240817077095177
Hjørring,2018,2036.0,2452.0,-416.0,64665,-0.006433155493698291,-6.433155493698291
Hjørring,2019,2210.0,2386.0,-176.0,64483,-0.0027294015476947413,-2.7294015476947413
Hjørring,2020,2280.0,2563.0,-283.0,64155,-0.004411191645234199,-4.411191645234199
Hjørring,2021,2410.0,2703.0,-293.0,63839,-0.004589670890834756,-4.589670890834756
Hjørring,2022,2274.0,2397.0,-123.0,63998,-0.0019219350604706396,-1.9219350604706396
Hjørring,2023,2067.0,2326.0,-259.0,63544,-0.004075915900793151,-4.075915900793151
Hjørring,2024,2040.0,2214.0,-174.0,63311,-0.00274833757167001,-2.74833757167001
Hjørring,2025,2029.0,2282.0,-253.0,62979,-0.004017212086568539,-4.017212086568539
Holbæk,1992,3912.0,3919.0,-7.0,61203,-0.00011437347842426025,-0.11437347842426025
Holbæk,1993,3811.0,3819.0,-8.0,61480,-0.00013012361743656474,-0.13012361743656475
Holbæk,1994,4039.0,3991.0,48.0,61746,0.0007773782917112039,0.7773782917112039
Holbæk,1995,4394.0,4100.0,294.0,62020,0.004740406320541761,4.74040632054176
Holbæk,1996,4198.0,4473.0,-275.0,62652,-0.004389325161207942,-4.3893251612079425
Holbæk,1997,4544.0,4288.0,256.0,62737,0.004080526642969858,4.080526642969858
Holbæk,1998,4425.0,4328.0,97.0,63162,0.0015357335106551408,1.5357335106551409
Holbæk,1999,4517.0,4299.0,218.0,63544,0.003430693692559486,3.430693692559486
Holbæk,2000,4452.0,4249.0,203.0,63971,0.0031733129074111707,3.173312907411171
Holbæk,2001,4614.0,4161.0,453.0,64258,0.007049705873198668,7.0497058731986675
Holbæk,2002,4647.0,4248.0,399.0,64925,0.0061455525606469,6.1455525606469
Holbæk,2003,4726.0,4215.0,511.0,65499,0.007801645826653842,7.801645826653842
Holbæk,2004,5079.0,4657.0,422.0,66036,0.0063904536919256166,6.390453691925616
Holbæk,2005,5638.0,4827.0,811.0,66611,0.012175166263830299,12.175166263830299
Holbæk,2006,4180.0,3510.0,670.0,67621,0.009908164623415802,9.908164623415802
Holbæk,2007,3829.0,3549.0,280.0,69010,0.004057382987972757,4.057382987972757
Holbæk,2008,3581.0,3308.0,273.0,69528,0.003926475664480497,3.9264756644804972
Holbæk,2009,3177.0,3313.0,-136.0,69550,-0.001955427749820273,-1.9554277498202732
Holbæk,2010,3249.0,3400.0,-151.0,69521,-0.0021720055810474535,-2.1720055810474537
Holbæk,2011,3301.0,3489.0,-188.0,69415,-0.002708348339696031,-2.708348339696031
Holbæk,2012,3216.0,3466.0,-250.0,69263,-0.003609430720586749,-3.609430720586749
Holbæk,2013,3129.0,3527.0,-398.0,69016,-0.00576677871797844,-5.76677871797844
Holbæk,2014,3262.0,3423.0,-161.0,69035,-0.0023321503585137975,-2.3321503585137977
Holbæk,2015,3946.0,3436.0,510.0,69972,0.007288629737609329,7.288629737609329
Holbæk,2016,4083.0,3463.0,620.0,70950,0.008738548273431995,8.738548273431995
Holbæk,2017,3916.0,3912.0,4.0,70983,5.635152078666723e-05,0.056351520786667234
Holbæk,2018,3927.0,3720.0,207.0,71297,0.0029033479669551315,2.9033479669551316
Holbæk,2019,4128.0,3824.0,304.0,71541,0.004249311583567465,4.249311583567465
Holbæk,2020,4438.0,4044.0,394.0,71913,0.005478842490231252,5.478842490231251
Holbæk,2021,4933.0,4173.0,760.0,72810,0.010438126630957285,10.438126630957285
Holbæk,2022,4386.0,4013.0,373.0,73440,0.005078976034858388,5.078976034858388
Holbæk,2023,4225.0,3596.0,629.0,74129,0.008485208218106274,8.485208218106274
Holbæk,2024,4093.0,3733.0,360.0,74490,0.004832863471606927,4.8328634716069265
Holbæk,2025,4265.0,3728.0,537.0,75009,0.007159140903091629,7.159140903091629
Holstebro,1992,2797.0,2864.0,-67.0,53915,-0.001242696837614764,-1.242696837614764
Holstebro,1993,2894.0,2911.0,-17.0,54082,-0.0003143374875189527,-0.3143374875189527
Holstebro,1994,2908.0,3007.0,-99.0,54264,-0.0018244139761167625,-1.8244139761167626
Holstebro,1995,3110.0,3074.0,36.0,54470,0.0006609142647328804,0.6609142647328804
Holstebro,1996,3200.0,3291.0,-91.0,54853,-0.001658979454177529,-1.6589794541775291
Holstebro,1997,3206.0,3222.0,-16.0,55044,-0.0002906765496693554,-0.2906765496693554
Holstebro,1998,3246.0,3177.0,69.0,55369,0.0012461846881829182,1.2461846881829182
Holstebro,1999,3109.0,3325.0,-216.0,55804,-0.0038706902730987025,-3.8706902730987025
Holstebro,2000,3165.0,3132.0,33.0,55759,0.0005918327086210298,0.5918327086210299
Holstebro,2001,3179.0,3245.0,-66.0,56007,-0.0011784241255557342,-1.1784241255557342
Holstebro,2002,3129.0,3197.0,-68.0,56206,-0.0012098352489058107,-1.2098352489058106
Holstebro,2003,3061.0,3334.0,-273.0,56311,-0.004848075864395944,-4.848075864395944
Holstebro,2004,3040.0,3146.0,-106.0,56145,-0.001887968652595957,-1.887968652595957
Holstebro,2005,3218.0,3174.0,44.0,56204,0.0007828624297203046,0.7828624297203046
Holstebro,2006,2754.0,2820.0,-66.0,56462,-0.0011689277744323615,-1.1689277744323614
Holstebro,2007,2800.0,2712.0,88.0,57020,0.0015433181339880744,1.5433181339880744
Holstebro,2008,2617.0,2757.0,-140.0,57267,-0.002444688913335778,-2.444688913335778
Holstebro,2009,2301.0,2778.0,-477.0,57056,-0.008360207515423443,-8.360207515423443
Holstebro,2010,2330.0,2544.0,-214.0,57161,-0.0037438113398995817,-3.743811339899582
Holstebro,2011,2345.0,2674.0,-329.0,57153,-0.005756478225115042,-5.756478225115042
Holstebro,2012,2618.0,2692.0,-74.0,57254,-0.0012924861145072832,-1.2924861145072832
Holstebro,2013,2614.0,2758.0,-144.0,57338,-0.0025114234887857966,-2.5114234887857965
Holstebro,2014,2444.0,2690.0,-246.0,57494,-0.004278707343374961,-4.278707343374961
Holstebro,2015,2534.0,2765.0,-231.0,57661,-0.004006174017099946,-4.006174017099946
Holstebro,2016,2647.0,2677.0,-30.0,58125,-0.0005161290322580645,-0.5161290322580645
Holstebro,2017,2629.0,2695.0,-66.0,58418,-0.0011297887637372042,-1.1297887637372042
Holstebro,2018,2518.0,2692.0,-174.0,58504,-0.002974155613291399,-2.974155613291399
Holstebro,2019,2798.0,2879.0,-81.0,58591,-0.0013824648836852076,-1.3824648836852076
Holstebro,2020,2786.0,2827.0,-41.0,58662,-0.0006989192322116532,-0.6989192322116532
Holstebro,2021,2807.0,3010.0,-203.0,58553,-0.0034669444776527247,-3.4669444776527247
Holstebro,2022,2723.0,2724.0,-1.0,58978,-1.695547492285259e-05,-0.01695547492285259
Holstebro,2023,2547.0,2625.0,-78.0,59016,-0.0013216754778365189,-1.321675477836519
Holstebro,2024,2551.0,2520.0,31.0,59201,0.0005236398033816996,0.5236398033816996
Holstebro,2025,2461.0,2564.0,-103.0,59324,-0.0017362281707234846,-1.7362281707234846
Horsens,1992,3537.0,3722.0,-185.0,64733,-0.0028578931920349745,-2.8578931920349744
Horsens,1993,3544.0,3707.0,-163.0,64715,-0.0025187359962914315,-2.5187359962914315
Horsens,1994,3663.0,4079.0,-416.0,64810,-0.006418762536645579,-6.41876253664558
Horsens,1995,3921.0,3950.0,-29.0,64788,-0.0004476137556337593,-0.4476137556337593
Horsens,1996,4029.0,3947.0,82.0,65387,0.001254071910318565,1.254071910318565
Horsens,1997,3904.0,3962.0,-58.0,65841,-0.0008809100712322109,-0.8809100712322109
Horsens,1998,3870.0,4009.0,-139.0,66115,-0.002102397337971716,-2.102397337971716
Horsens,1999,3946.0,3772.0,174.0,66306,0.002624196905257443,2.6241969052574428
Horsens,2000,3861.0,3872.0,-11.0,66593,-0.00016518252669199464,-0.16518252669199465
Horsens,2001,3944.0,3869.0,75.0,66630,0.0011256190904997748,1.1256190904997747
Horsens,2002,4086.0,3783.0,303.0,67010,0.00452171317713774,4.52171317713774
Horsens,2003,4153.0,3890.0,263.0,67582,0.003891568760912669,3.891568760912669
Horsens,2004,4616.0,4220.0,396.0,68114,0.0058137827759344625,5.813782775934462
Horsens,2005,4817.0,4073.0,744.0,68775,0.010817884405670665,10.817884405670664
Horsens,2006,4061.0,3491.0,570.0,69889,0.008155789895405571,8.15578989540557
Horsens,2007,3911.0,3662.0,249.0,80102,0.003108536615814836,3.108536615814836
Horsens,2008,3700.0,3194.0,506.0,81565,0.006203641267700607,6.203641267700607
Horsens,2009,3310.0,3302.0,8.0,81957,9.761216247544443e-05,0.09761216247544444
Horsens,2010,3422.0,3123.0,299.0,82835,0.003609585320214885,3.6095853202148853
Horsens,2011,3470.0,3303.0,167.0,83598,0.001997655446302543,1.997655446302543
Horsens,2012,3775.0,3264.0,511.0,84871,0.0060209023105654465,6.020902310565447
Horsens,2013,3680.0,3440.0,240.0,85662,0.0028017090425159347,2.8017090425159346
Horsens,2014,3548.0,3441.0,107.0,86361,0.0012389851900742232,1.2389851900742233
Horsens,2015,4073.0,3767.0,306.0,87736,0.0034877359350779613,3.487735935077961
Horsens,2016,4127.0,3849.0,278.0,89030,0.0031225429630461644,3.1225429630461643
Horsens,2017,3995.0,3950.0,45.0,89598,0.0005022433536462867,0.5022433536462867
Horsens,2018,4412.0,4139.0,273.0,90370,0.003020914020139427,3.020914020139427
Horsens,2019,4477.0,3992.0,485.0,90966,0.005331662379350527,5.331662379350527
Horsens,2020,4917.0,4156.0,761.0,92229,0.008251200815361763,8.251200815361763
Horsens,2021,5609.0,4517.0,1092.0,94443,0.011562529779867221,11.562529779867221
Horsens,2022,5091.0,4304.0,787.0,96480,0.008157131011608624,8.157131011608623
Horsens,2023,4631.0,4139.0,492.0,97392,0.005051749630359783,5.051749630359783
Horsens,2024,4334.0,4056.0,278.0,97921,0.0028390232942882526,2.8390232942882525
Horsens,2025,4409.0,4183.0,226.0,98806,0.0022873104872173752,2.287310487217375
Hvidovre,1992,3346.0,3545.0,-199.0,48754,-0.004081716371989991,-4.081716371989991
Hvidovre,1993,3421.0,3633.0,-212.0,48735,-0.004350056427618754,-4.350056427618754
Hvidovre,1994,3516.0,3607.0,-91.0,48623,-0.0018715422742323592,-1.871542274232359
Hvidovre,1995,3433.0,3556.0,-123.0,48675,-0.0025269645608628657,-2.526964560862866
Hvidovre,1996,3559.0,3352.0,207.0,48730,0.004247896572953006,4.247896572953007
